id_student,final_result,avg_days_to_deadline,std_days_to_deadline,earliest_submission,latest_submission,avg_score,num_submissions,num_login_days,total_clicks,last_minute_ratio,engagement_intensity,deadline_pressure,login_consistency,early_starter,completion_rate,activity_span,high_risk
633867,Pass,-68.33333333333333,75.32394685421741,-189.0,-1.0,82.91666666666667,12.0,139.0,2980.0,0.08333333333333333,21.43884892086331,0.0,75.32394685421741,1,1.0,188.0,0
633931,Distinction,-83.75,90.87666467151058,-241.0,-3.0,88.83333333333333,12.0,220.0,7492.0,0.0,34.054545454545455,0.0,90.87666467151058,1,1.0,238.0,0
634088,Distinction,-11.333333333333334,13.57359290101277,-29.0,1.0,89.0,12.0,129.0,3040.0,0.5,23.565891472868216,0.0,13.57359290101277,1,1.0,30.0,0
634114,Fail,-113.41666666666667,97.92247242620361,-242.0,0.0,70.66666666666667,12.0,100.0,1795.0,0.25,17.95,0.0,97.92247242620361,1,1.0,242.0,1
634114,Fail,-113.41666666666667,97.92247242620361,-242.0,0.0,70.66666666666667,12.0,100.0,1795.0,0.25,17.95,0.0,97.92247242620361,1,1.0,242.0,1
634512,Pass,-13.647058823529411,27.29226350193079,-67.0,2.0,83.0,18.0,172.0,4193.0,0.5,24.377906976744185,0.0,27.29226350193079,1,1.0,69.0,0
634512,Pass,-13.647058823529411,27.29226350193079,-67.0,2.0,83.0,18.0,172.0,4193.0,0.5,24.377906976744185,0.0,27.29226350193079,1,1.0,69.0,0
634526,Pass,-15.916666666666666,14.749165359025534,-32.0,-1.0,81.33333333333333,12.0,154.0,5534.0,0.16666666666666666,35.935064935064936,0.0,14.749165359025534,1,1.0,31.0,0
634601,Fail,-0.3333333333333333,0.5773502691896258,-1.0,0.0,79.66666666666667,3.0,28.0,720.0,1.0,25.714285714285715,0.0,0.5773502691896258,0,0.6,1.0,1
634749,Pass,-89.08333333333333,90.73082901270843,-230.0,0.0,92.0,12.0,245.0,11382.0,0.25,46.457142857142856,0.0,90.73082901270843,1,1.0,230.0,0
634888,Fail,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,2.0,0.0,0.0,0,0.0,0.0,1
634943,Withdrawn,-1.0,0.0,-1.0,-1.0,78.0,1.0,15.0,294.0,1.0,19.6,0.0,0.0,0,0.2,0.0,1
635079,Fail,-1.0,0.0,-1.0,-1.0,86.0,1.0,15.0,308.0,1.0,20.533333333333335,0.0,0.0,0,0.2,0.0,1
635079,Fail,-1.0,0.0,-1.0,-1.0,86.0,1.0,15.0,308.0,1.0,20.533333333333335,0.0,0.0,0,0.2,0.0,1
635165,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,,5.125,0.0,0.0,0,0.0,0.0,1
635184,Fail,-60.166666666666664,69.6495556774098,-201.0,-1.0,55.75,12.0,74.0,2923.0,0.16666666666666666,39.5,0.0,69.6495556774098,1,1.0,200.0,1
635191,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,17.0,332.0,,19.529411764705884,0.0,0.0,0,0.0,0.0,1
635271,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
635410,Fail,-36.833333333333336,95.70666991733997,-232.0,7.0,51.833333333333336,6.0,22.0,365.0,0.16666666666666666,16.59090909090909,0.0,95.70666991733997,1,1.0,239.0,1
635410,Fail,-36.833333333333336,95.70666991733997,-232.0,7.0,51.833333333333336,6.0,22.0,365.0,0.16666666666666666,16.59090909090909,0.0,95.70666991733997,1,1.0,239.0,1
635746,Withdrawn,0.0,0.0,0.0,0.0,82.0,1.0,27.0,251.0,1.0,9.296296296296296,0.0,0.0,0,0.2,0.0,1
635751,Fail,-41.54545454545455,84.33666300769038,-221.0,8.0,69.54545454545455,11.0,75.0,2138.0,0.2727272727272727,28.506666666666668,0.0,84.33666300769038,1,1.0,229.0,1
635795,Pass,-15.75,15.812106983976781,-32.0,7.0,81.41666666666667,12.0,136.0,4820.0,0.3333333333333333,35.44117647058823,0.0,15.812106983976781,1,1.0,39.0,0
635903,Fail,4.0,6.164414002968976,0.0,13.0,83.25,4.0,44.0,977.0,0.5,22.204545454545453,4.0,6.164414002968976,0,0.8,13.0,1
635985,Fail,-111.5,160.51323932934628,-225.0,2.0,80.0,2.0,16.0,278.0,0.0,17.375,0.0,160.51323932934628,1,0.4,227.0,1
636314,Pass,-65.75,74.80656874414657,-203.0,-1.0,75.66666666666667,12.0,157.0,5437.0,0.08333333333333333,34.63057324840764,0.0,74.80656874414657,1,1.0,202.0,0
636375,Withdrawn,-88.5,105.73394283136643,-180.0,8.0,75.25,4.0,47.0,1276.0,0.0,27.148936170212767,0.0,105.73394283136643,1,0.8,188.0,1
636400,Pass,-41.583333333333336,73.4258541700814,-218.0,1.0,88.16666666666667,12.0,102.0,4665.0,0.4166666666666667,45.73529411764706,0.0,73.4258541700814,1,1.0,219.0,0
636407,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
636408,Pass,-18.916666666666668,27.576202960106198,-81.0,6.0,64.33333333333333,12.0,62.0,1636.0,0.3333333333333333,26.387096774193548,0.0,27.576202960106198,1,1.0,87.0,0
636469,Distinction,-22.916666666666668,48.86429879748298,-175.0,-2.0,86.0,12.0,119.0,4207.0,0.0,35.35294117647059,0.0,48.86429879748298,1,1.0,173.0,0
636492,Withdrawn,-2.0,0.0,-2.0,-2.0,46.0,1.0,23.0,366.0,0.0,15.91304347826087,0.0,0.0,0,0.2,0.0,1
636547,Fail,11.25,10.07885575516057,-1.0,20.0,69.5,4.0,40.0,966.0,0.25,24.15,11.25,10.07885575516057,0,0.8,21.0,1
636565,Pass,-68.91666666666667,84.77827587658327,-218.0,0.0,76.91666666666667,12.0,60.0,1125.0,0.25,18.75,0.0,84.77827587658327,1,1.0,218.0,0
636634,Withdrawn,-1.0,0.0,-1.0,-1.0,58.0,1.0,19.0,531.0,1.0,27.94736842105263,0.0,0.0,0,0.2,0.0,1
636653,Fail,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,,11.6,0.0,0.0,0,0.0,0.0,1
636656,Pass,-27.416666666666668,54.65338438049764,-189.0,-1.0,78.33333333333333,12.0,110.0,2781.0,0.3333333333333333,25.28181818181818,0.0,54.65338438049764,1,1.0,188.0,0
636704,Fail,-11.166666666666666,30.3878963145566,-76.0,7.0,65.33333333333333,12.0,64.0,1719.0,0.6666666666666666,26.859375,0.0,30.3878963145566,1,1.0,83.0,1
636749,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
636783,Distinction,-40.6,72.68707262172408,-200.0,5.0,92.76190476190476,21.0,210.0,7933.0,0.19047619047619047,37.77619047619048,0.0,72.68707262172408,1,1.0,205.0,0
636783,Distinction,-40.6,72.68707262172408,-200.0,5.0,92.76190476190476,21.0,210.0,7933.0,0.19047619047619047,37.77619047619048,0.0,72.68707262172408,1,1.0,205.0,0
636830,Distinction,-72.75,81.2483566267371,-197.0,-1.0,88.41666666666667,12.0,183.0,5251.0,0.4166666666666667,28.693989071038253,0.0,81.2483566267371,1,1.0,196.0,0
636832,Pass,-11.583333333333334,35.37451145395595,-122.0,1.0,74.0,12.0,214.0,8497.0,0.8333333333333334,39.705607476635514,0.0,35.37451145395595,1,1.0,123.0,0
637004,Pass,-57.25,64.42772553941212,-187.0,0.0,73.5,12.0,131.0,3834.0,0.4166666666666667,29.267175572519083,0.0,64.42772553941212,1,1.0,187.0,0
637089,Fail,0.75,1.5,0.0,3.0,53.75,4.0,27.0,821.0,0.75,30.40740740740741,0.75,1.5,0,0.8,3.0,1
637089,Fail,0.75,1.5,0.0,3.0,53.75,4.0,27.0,821.0,0.75,30.40740740740741,0.75,1.5,0,0.8,3.0,1
637338,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
637358,Pass,-10.666666666666666,49.99515128005066,-168.0,21.0,77.41666666666667,12.0,102.0,2308.0,0.3333333333333333,22.627450980392158,0.0,49.99515128005066,1,1.0,189.0,0
637474,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1060.0,,36.55172413793103,0.0,0.0,0,0.0,0.0,1
637509,Fail,-74.0,127.30671624073885,-221.0,0.0,54.666666666666664,3.0,27.0,443.0,0.6666666666666666,16.40740740740741,0.0,127.30671624073885,1,0.6,221.0,1
637514,Withdrawn,2.75,14.38459824488215,-16.0,15.0,46.0,4.0,25.0,421.0,0.25,16.84,2.75,14.38459824488215,1,0.8,31.0,1
637563,Fail,-102.75,116.7172509386109,-215.0,-1.0,90.25,4.0,27.0,848.0,0.25,31.40740740740741,0.0,116.7172509386109,1,0.8,214.0,1
637582,Fail,-23.0,64.25092853945239,-218.0,7.0,50.916666666666664,12.0,111.0,2288.0,0.16666666666666666,20.61261261261261,0.0,64.25092853945239,1,1.0,225.0,1
637708,Distinction,-46.25,72.2123148850155,-220.0,5.0,93.9047619047619,21.0,142.0,6603.0,0.0,46.5,0.0,72.2123148850155,1,1.0,225.0,0
637708,Distinction,-46.25,72.2123148850155,-220.0,5.0,93.9047619047619,21.0,142.0,6603.0,0.0,46.5,0.0,72.2123148850155,1,1.0,225.0,0
637788,Fail,-0.5,3.5355339059327378,-3.0,2.0,67.0,2.0,14.0,248.0,0.0,17.714285714285715,0.0,3.5355339059327378,0,0.4,5.0,1
637800,Withdrawn,-127.0,108.44814429025514,-196.0,-2.0,66.66666666666667,3.0,42.0,833.0,0.0,19.833333333333332,0.0,108.44814429025514,1,0.6,194.0,1
637906,Pass,-38.75,59.343568235395914,-215.0,0.0,72.5,12.0,170.0,2750.0,0.3333333333333333,16.176470588235293,0.0,59.343568235395914,1,1.0,215.0,0
637939,Fail,-0.25,0.5,-1.0,0.0,33.25,4.0,37.0,688.0,1.0,18.594594594594593,0.0,0.5,0,0.8,1.0,1
637939,Fail,-0.25,0.5,-1.0,0.0,33.25,4.0,37.0,688.0,1.0,18.594594594594593,0.0,0.5,0,0.8,1.0,1
637980,Pass,-50.333333333333336,61.65200480900598,-180.0,-1.0,76.5,12.0,126.0,3967.0,0.16666666666666666,31.484126984126984,0.0,61.65200480900598,1,1.0,179.0,0
638034,Pass,-68.41666666666667,79.65888449374545,-209.0,7.0,81.91666666666667,12.0,114.0,3289.0,0.16666666666666666,28.850877192982455,0.0,79.65888449374545,1,1.0,216.0,0
638388,Pass,-59.916666666666664,80.89888001622018,-225.0,0.0,83.0,12.0,69.0,1875.0,0.3333333333333333,27.17391304347826,0.0,80.89888001622018,1,1.0,225.0,0
638411,Pass,-77.83333333333333,92.09859670565842,-236.0,0.0,84.66666666666667,12.0,180.0,9669.0,0.4166666666666667,53.71666666666667,0.0,92.09859670565842,1,1.0,236.0,0
638414,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
638425,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
638498,Pass,-56.083333333333336,75.87005437928163,-210.0,-1.0,70.91666666666667,12.0,129.0,2932.0,0.25,22.728682170542637,0.0,75.87005437928163,1,1.0,209.0,0
638515,Pass,-22.333333333333332,53.63569593831964,-189.0,-1.0,70.91666666666667,12.0,44.0,1788.0,0.3333333333333333,40.63636363636363,0.0,53.63569593831964,1,1.0,188.0,0
638625,Pass,-63.666666666666664,75.46622764622275,-201.0,-1.0,90.25,12.0,183.0,5946.0,0.08333333333333333,32.49180327868852,0.0,75.46622764622275,1,1.0,200.0,0
638655,Pass,-50.833333333333336,74.30751012250417,-208.0,0.0,86.25,12.0,146.0,4521.0,0.4166666666666667,30.965753424657535,0.0,74.30751012250417,1,1.0,208.0,0
638677,Withdrawn,-40.833333333333336,62.875803507125596,-122.0,1.0,80.33333333333333,6.0,67.0,1308.0,0.6666666666666666,19.52238805970149,0.0,62.875803507125596,1,1.0,123.0,1
638831,Fail,-0.2,0.447213595499958,-1.0,0.0,56.0,5.0,45.0,1233.0,1.0,27.4,0.0,0.447213595499958,0,1.0,1.0,1
639028,Pass,-17.5,40.45311539862591,-104.0,2.0,73.58333333333333,12.0,123.0,3391.0,0.5,27.56910569105691,0.0,40.45311539862591,1,1.0,106.0,0
639231,Pass,-30.666666666666668,54.34792516460007,-131.0,1.0,78.33333333333333,12.0,114.0,2369.0,0.5,20.780701754385966,0.0,54.34792516460007,1,1.0,132.0,0
639234,Withdrawn,-82.71428571428571,100.94010482412212,-211.0,-1.0,83.0,7.0,79.0,2377.0,0.14285714285714285,30.088607594936708,0.0,100.94010482412212,1,1.0,210.0,1
639238,Withdrawn,-2.5,2.1213203435596424,-4.0,-1.0,67.0,2.0,72.0,1098.0,0.5,15.25,0.0,2.1213203435596424,0,0.4,3.0,1
639522,Pass,-62.333333333333336,78.29586466884712,-224.0,0.0,73.58333333333333,12.0,42.0,1744.0,0.3333333333333333,41.523809523809526,0.0,78.29586466884712,1,1.0,224.0,0
639919,Withdrawn,-102.0,154.14927829866735,-211.0,7.0,70.0,2.0,21.0,750.0,0.0,35.714285714285715,0.0,154.14927829866735,1,0.4,218.0,1
639993,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,6.0,137.0,,22.833333333333332,0.0,0.0,0,0.0,0.0,1
640098,Pass,-80.5,84.86191993200161,-237.0,0.0,79.5,12.0,157.0,3278.0,0.16666666666666666,20.878980891719745,0.0,84.86191993200161,1,1.0,237.0,0
640140,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
640278,Pass,-74.16666666666667,88.28243244716289,-241.0,-3.0,87.5,12.0,252.0,16227.0,0.0,64.39285714285714,0.0,88.28243244716289,1,1.0,238.0,0
640329,Pass,-39.416666666666664,56.45023284167026,-118.0,0.0,84.33333333333333,12.0,130.0,3315.0,0.4166666666666667,25.5,0.0,56.45023284167026,1,1.0,118.0,0
640393,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
640429,Distinction,-75.33333333333333,84.69338638270226,-203.0,0.0,96.08333333333333,12.0,140.0,6472.0,0.25,46.22857142857143,0.0,84.69338638270226,1,1.0,203.0,0
640552,Withdrawn,20.0,0.0,20.0,20.0,64.0,1.0,9.0,86.0,0.0,9.555555555555555,20.0,0.0,0,0.2,0.0,1
640584,Withdrawn,-66.0,113.45042970390196,-197.0,0.0,65.33333333333333,3.0,19.0,194.0,0.6666666666666666,10.210526315789474,0.0,113.45042970390196,1,0.6,197.0,1
640711,Pass,-90.5,90.76993895658306,-239.0,-1.0,83.83333333333333,12.0,147.0,4637.0,0.25,31.54421768707483,0.0,90.76993895658306,1,1.0,238.0,0
640752,Pass,-2.5,5.213618530523516,-6.0,11.0,70.0,12.0,106.0,3720.0,0.3333333333333333,35.094339622641506,0.0,5.213618530523516,0,1.0,17.0,0
640774,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
640848,Pass,-23.333333333333332,24.34350140398995,-55.0,6.0,73.58333333333333,12.0,55.0,2433.0,0.08333333333333333,44.236363636363635,0.0,24.34350140398995,1,1.0,61.0,0
640892,Pass,-40.166666666666664,66.99231073018528,-209.0,0.0,84.83333333333333,12.0,84.0,2433.0,0.4166666666666667,28.964285714285715,0.0,66.99231073018528,1,1.0,209.0,0
640913,Pass,-0.8333333333333334,6.235285709475378,-4.0,18.0,79.33333333333333,12.0,24.0,1728.0,0.3333333333333333,72.0,0.0,6.235285709475378,0,1.0,22.0,0
640927,Pass,-88.33333333333333,89.6207497618648,-221.0,0.0,85.5,12.0,143.0,3917.0,0.4166666666666667,27.39160839160839,0.0,89.6207497618648,1,1.0,221.0,0
641028,Fail,0.0,0.0,0.0,0.0,0.0,0.0,9.0,166.0,,18.444444444444443,0.0,0.0,0,0.0,0.0,1
641085,Fail,6.5,10.606601717798213,-1.0,14.0,70.0,2.0,36.0,363.0,0.5,10.083333333333334,6.5,10.606601717798213,0,0.4,15.0,1
641137,Distinction,-50.416666666666664,57.191001093359134,-141.0,0.0,92.41666666666667,12.0,168.0,3482.0,0.4166666666666667,20.726190476190474,0.0,57.191001093359134,1,1.0,141.0,0
641169,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,6.0,137.0,,22.833333333333332,0.0,0.0,0,0.0,0.0,1
641265,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,,11.25,0.0,0.0,0,0.0,0.0,1
641275,Withdrawn,2.0,5.656854249492381,-2.0,6.0,31.0,2.0,12.0,197.0,0.0,16.416666666666668,2.0,5.656854249492381,0,0.4,8.0,1
641307,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
641309,Pass,-36.25,64.28363993767282,-213.0,1.0,79.08333333333333,12.0,96.0,3916.0,0.5833333333333334,40.791666666666664,0.0,64.28363993767282,1,1.0,214.0,0
641311,Distinction,-52.75,64.91270361731277,-147.0,1.0,89.5,12.0,152.0,6308.0,0.3333333333333333,41.5,0.0,64.91270361731277,1,1.0,148.0,0
641363,Pass,-5.1,15.375647183640417,-49.0,6.0,76.38095238095238,21.0,51.0,1630.0,0.47619047619047616,31.96078431372549,0.0,15.375647183640417,1,1.0,55.0,0
641363,Pass,-5.1,15.375647183640417,-49.0,6.0,76.38095238095238,21.0,51.0,1630.0,0.47619047619047616,31.96078431372549,0.0,15.375647183640417,1,1.0,55.0,0
641401,Distinction,-77.83333333333333,87.37155074043197,-234.0,-1.0,82.25,12.0,86.0,3185.0,0.4166666666666667,37.03488372093023,0.0,87.37155074043197,1,1.0,233.0,0
641404,Withdrawn,-1.0,0.0,-1.0,-1.0,70.0,1.0,28.0,1469.0,1.0,52.464285714285715,0.0,0.0,0,0.2,0.0,1
641433,Fail,1.0,1.4142135623730951,0.0,2.0,72.0,2.0,42.0,696.0,0.5,16.571428571428573,1.0,1.4142135623730951,0,0.4,2.0,1
641461,Pass,-30.583333333333332,43.25917313826121,-89.0,1.0,85.25,12.0,99.0,1756.0,0.5833333333333334,17.737373737373737,0.0,43.25917313826121,1,1.0,90.0,0
641470,Fail,0.0,2.6457513110645907,-2.0,3.0,59.333333333333336,3.0,32.0,563.0,0.3333333333333333,17.59375,0.0,2.6457513110645907,0,0.6,5.0,1
641547,Pass,-50.25,53.99179230553137,-146.0,0.0,80.25,12.0,51.0,1671.0,0.3333333333333333,32.76470588235294,0.0,53.99179230553137,1,1.0,146.0,0
641565,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,,14.2,0.0,0.0,0,0.0,0.0,1
641804,Withdrawn,1.0,1.4142135623730951,0.0,3.0,63.125,8.0,37.0,1701.0,0.625,45.972972972972975,1.0,1.4142135623730951,0,1.0,3.0,1
641804,Withdrawn,1.0,1.4142135623730951,0.0,3.0,63.125,8.0,37.0,1701.0,0.625,45.972972972972975,1.0,1.4142135623730951,0,1.0,3.0,1
641864,Distinction,-59.083333333333336,72.06746628659631,-187.0,1.0,87.75,12.0,146.0,3612.0,0.4166666666666667,24.73972602739726,0.0,72.06746628659631,1,1.0,188.0,0
641866,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,,9.5,0.0,0.0,0,0.0,0.0,1
641914,Pass,-67.58333333333333,75.80292430594832,-195.0,16.0,87.83333333333333,12.0,158.0,6711.0,0.08333333333333333,42.4746835443038,0.0,75.80292430594832,1,1.0,211.0,0
642013,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
642029,Pass,-34.666666666666664,79.24912770765519,-211.0,8.0,72.66666666666667,12.0,83.0,1939.0,0.5833333333333334,23.36144578313253,0.0,79.24912770765519,1,1.0,219.0,0
642056,Distinction,-56.0,78.70196947980399,-222.0,4.0,90.5,12.0,83.0,2434.0,0.4166666666666667,29.325301204819276,0.0,78.70196947980399,1,1.0,226.0,0
642128,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
642375,Pass,-4.333333333333333,2.839120649181021,-7.0,0.0,86.33333333333333,12.0,153.0,2694.0,0.25,17.607843137254903,0.0,2.839120649181021,0,1.0,7.0,0
642448,Pass,-58.25,80.58324323895813,-206.0,0.0,84.66666666666667,12.0,116.0,2831.0,0.4166666666666667,24.405172413793103,0.0,80.58324323895813,1,1.0,206.0,0
642449,Pass,-1.1666666666666667,4.260459500043997,-5.0,8.0,61.416666666666664,12.0,119.0,3216.0,0.08333333333333333,27.025210084033613,0.0,4.260459500043997,0,1.0,13.0,0
642493,Pass,-60.0,94.59675181815417,-225.0,7.0,78.75,12.0,88.0,3626.0,0.5833333333333334,41.20454545454545,0.0,94.59675181815417,1,1.0,232.0,0
642496,Withdrawn,-0.5,0.7071067811865476,-1.0,0.0,70.0,2.0,31.0,647.0,1.0,20.870967741935484,0.0,0.7071067811865476,0,0.4,1.0,1
642498,Pass,-60.166666666666664,71.78355513541237,-209.0,-3.0,91.08333333333333,12.0,120.0,2963.0,0.0,24.691666666666666,0.0,71.78355513541237,1,1.0,206.0,0
642536,Fail,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,,7.333333333333333,0.0,0.0,0,0.0,0.0,1
642551,Pass,-41.333333333333336,43.82886830582894,-98.0,-1.0,81.0,12.0,146.0,3915.0,0.08333333333333333,26.815068493150687,0.0,43.82886830582894,1,1.0,97.0,0
642560,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,2.0,0.0,0.0,0,0.0,0.0,1
642626,Withdrawn,-0.5,0.7071067811865476,-1.0,0.0,65.0,2.0,40.0,971.0,1.0,24.275,0.0,0.7071067811865476,0,0.4,1.0,1
642730,Fail,0.0,0.0,0.0,0.0,86.0,1.0,23.0,530.0,1.0,23.043478260869566,0.0,0.0,0,0.2,0.0,1
642740,Distinction,-47.666666666666664,64.51544330036356,-195.0,-2.0,95.0,12.0,175.0,6088.0,0.0,34.78857142857143,0.0,64.51544330036356,1,1.0,193.0,0
642750,Distinction,-54.0,76.28892449104261,-193.0,9.0,91.41666666666667,12.0,131.0,4077.0,0.08333333333333333,31.12213740458015,0.0,76.28892449104261,1,1.0,202.0,0
642790,Withdrawn,-0.5,0.7071067811865476,-1.0,0.0,56.0,2.0,48.0,1459.0,1.0,30.395833333333332,0.0,0.7071067811865476,0,0.4,1.0,1
642790,Withdrawn,-0.5,0.7071067811865476,-1.0,0.0,56.0,2.0,48.0,1459.0,1.0,30.395833333333332,0.0,0.7071067811865476,0,0.4,1.0,1
642840,Fail,-98.33333333333333,108.60141189996871,-225.0,-2.0,72.16666666666667,6.0,74.0,2383.0,0.0,32.2027027027027,0.0,108.60141189996871,1,1.0,223.0,1
642843,Pass,-70.91666666666667,83.10066002728075,-215.0,8.0,61.0,12.0,198.0,8169.0,0.08333333333333333,41.25757575757576,0.0,83.10066002728075,1,1.0,223.0,0
642872,Pass,-81.33333333333333,82.48342349536148,-216.0,3.0,84.91666666666667,12.0,217.0,7248.0,0.25,33.40092165898618,0.0,82.48342349536148,1,1.0,219.0,0
642909,Pass,-25.5,61.337368114981324,-218.0,-1.0,65.5,12.0,49.0,1482.0,0.3333333333333333,30.244897959183675,0.0,61.337368114981324,1,1.0,217.0,0
642939,Withdrawn,-108.5,142.12846301849606,-209.0,-8.0,76.0,2.0,34.0,848.0,0.0,24.941176470588236,0.0,142.12846301849606,1,0.4,201.0,1
643024,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,13.0,166.0,,12.76923076923077,0.0,0.0,0,0.0,0.0,1
643069,Pass,-32.75,32.6555717089192,-75.0,13.0,66.75,12.0,69.0,2492.0,0.16666666666666666,36.11594202898551,0.0,32.6555717089192,1,1.0,88.0,0
643202,Distinction,-79.08333333333333,92.69447206557224,-231.0,-1.0,80.66666666666667,12.0,142.0,3884.0,0.16666666666666666,27.35211267605634,0.0,92.69447206557224,1,1.0,230.0,0
643220,Distinction,-2.1666666666666665,1.4668044012461756,-4.0,0.0,83.91666666666667,12.0,37.0,1857.0,0.4166666666666667,50.189189189189186,0.0,1.4668044012461756,0,1.0,4.0,0
643273,Pass,-37.916666666666664,45.683612206593565,-113.0,-1.0,78.0,12.0,140.0,5873.0,0.16666666666666666,41.95,0.0,45.683612206593565,1,1.0,112.0,0
643326,Pass,-55.333333333333336,71.64220865248404,-200.0,16.0,59.083333333333336,12.0,189.0,8669.0,0.08333333333333333,45.86772486772487,0.0,71.64220865248404,1,1.0,216.0,0
643372,Fail,-1.0,0.0,-1.0,-1.0,76.0,2.0,26.0,441.0,1.0,16.96153846153846,0.0,0.0,0,0.4,0.0,1
643379,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
643455,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
643466,Pass,-82.41666666666667,86.21164056957141,-225.0,0.0,95.66666666666667,12.0,140.0,3704.0,0.25,26.457142857142856,0.0,86.21164056957141,1,1.0,225.0,0
643477,Pass,-61.333333333333336,79.22273931291713,-194.0,0.0,80.0,12.0,156.0,5765.0,0.3333333333333333,36.955128205128204,0.0,79.22273931291713,1,1.0,194.0,0
643496,Pass,-80.58333333333333,90.5051061676867,-223.0,-2.0,87.0,12.0,105.0,5473.0,0.0,52.12380952380953,0.0,90.5051061676867,1,1.0,221.0,0
643502,Pass,-52.666666666666664,83.26991526282939,-236.0,1.0,81.08333333333333,12.0,79.0,1774.0,0.5833333333333334,22.455696202531644,0.0,83.26991526282939,1,1.0,237.0,0
643591,Distinction,-82.08333333333333,85.40859902772547,-220.0,-1.0,83.41666666666667,12.0,151.0,5178.0,0.3333333333333333,34.29139072847682,0.0,85.40859902772547,1,1.0,219.0,0
643653,Pass,-52.666666666666664,73.49005292410585,-186.0,21.0,72.91666666666667,12.0,112.0,3207.0,0.08333333333333333,28.633928571428573,0.0,73.49005292410585,1,1.0,207.0,0
643690,Withdrawn,2.0,1.4142135623730951,1.0,3.0,49.5,2.0,24.0,610.0,0.5,25.416666666666668,2.0,1.4142135623730951,0,0.4,2.0,1
643690,Withdrawn,2.0,1.4142135623730951,1.0,3.0,49.5,2.0,24.0,610.0,0.5,25.416666666666668,2.0,1.4142135623730951,0,0.4,2.0,1
643696,Fail,11.666666666666666,10.692676621563626,0.0,21.0,66.33333333333333,3.0,79.0,1591.0,0.3333333333333333,20.139240506329113,11.666666666666666,10.692676621563626,0,0.6,21.0,1
643751,Distinction,-67.08333333333333,84.74180929402111,-218.0,0.0,87.33333333333333,12.0,203.0,6746.0,0.25,33.23152709359606,0.0,84.74180929402111,1,1.0,218.0,0
643754,Distinction,-54.583333333333336,67.51896478812901,-186.0,6.0,90.75,12.0,198.0,8203.0,0.25,41.42929292929293,0.0,67.51896478812901,1,1.0,192.0,0
643757,Fail,22.5,17.67766952966369,10.0,35.0,57.0,2.0,39.0,638.0,0.0,16.358974358974358,22.5,17.67766952966369,0,0.4,25.0,1
643757,Fail,22.5,17.67766952966369,10.0,35.0,57.0,2.0,39.0,638.0,0.0,16.358974358974358,22.5,17.67766952966369,0,0.4,25.0,1
644025,Pass,-67.0,76.24243628655299,-196.0,-2.0,77.41666666666667,12.0,152.0,3517.0,0.0,23.138157894736842,0.0,76.24243628655299,1,1.0,194.0,0
