id_student,final_result,avg_days_to_deadline,std_days_to_deadline,earliest_submission,latest_submission,avg_score,num_submissions,num_login_days,total_clicks
606858,Pass,-17.11111111111111,37.20028375041125,-86.0,8.0,83.88888888888889,9.0,53.0,758.0
607235,Distinction,-14.88888888888889,10.493384159131462,-23.0,-1.0,85.11111111111111,9.0,49.0,884.0
607530,Pass,-22.444444444444443,39.48452580160711,-121.0,7.0,80.88888888888889,9.0,28.0,433.0
607536,Pass,-40.5,49.05099387372289,-138.0,-3.0,80.875,8.0,40.0,720.0
607547,Pass,-29.333333333333332,28.97412638890084,-92.0,-1.0,86.33333333333333,9.0,39.0,446.0
607738,Withdrawn,,,,,,,0.0,0.0
607762,Distinction,-0.1111111111111111,0.33333333333333337,-1.0,0.0,79.0,9.0,13.0,211.0
608109,Pass,-43.125,50.046942249965966,-140.0,-2.0,56.25,8.0,43.0,536.0
608221,Fail,-37.55555555555556,49.55832702763257,-149.0,1.0,55.55555555555556,9.0,13.0,164.0
608263,Distinction,-31.444444444444443,43.07293556025382,-120.0,7.0,82.77777777777777,9.0,72.0,1084.0
608292,Pass,-44.5,44.37824434820029,-125.0,-4.0,77.625,8.0,80.0,1077.0
608596,Pass,-19.285714285714285,40.47103608637617,-106.0,15.0,65.71428571428571,7.0,28.0,322.0
608628,Fail,,,,,,,1.0,1.0
608649,Withdrawn,,,,,,,1.0,2.0
608907,Pass,1.4285714285714286,3.8234863173611098,-1.0,7.0,86.42857142857143,7.0,19.0,478.0
609297,Pass,-41.333333333333336,38.67815921162744,-117.0,-6.0,89.44444444444444,9.0,53.0,1158.0
609326,Pass,-38.77777777777778,44.569546154795475,-120.0,-1.0,69.66666666666667,9.0,37.0,565.0
609365,Fail,,,,,,,1.0,5.0
609754,Pass,-32.666666666666664,40.4567670482949,-124.0,-1.0,71.33333333333333,9.0,32.0,490.0
610127,Pass,-1.4444444444444444,1.8782379449307742,-3.0,1.0,81.66666666666667,9.0,7.0,119.0
610336,Fail,8.0,7.0710678118654755,3.0,13.0,59.5,2.0,1.0,1.0
610398,Pass,-37.125,37.226862421029864,-98.0,-2.0,75.25,8.0,71.0,1325.0
610461,Fail,,,,,,,4.0,102.0
610917,Fail,6.0,9.899494936611665,-1.0,13.0,77.0,2.0,20.0,204.0
610967,Fail,-67.0,62.517997408746226,-148.0,-3.0,58.2,5.0,16.0,317.0
611195,Pass,-36.0,35.6464116941196,-86.0,-1.0,81.28571428571429,7.0,41.0,440.0
611351,Withdrawn,,,,,,,0.0,0.0
611489,Distinction,-43.55555555555556,51.539089803544044,-146.0,-1.0,90.88888888888889,9.0,58.0,1211.0
611496,Distinction,-47.55555555555556,49.203940673260895,-145.0,-3.0,89.22222222222223,9.0,97.0,2020.0
611534,Fail,-2.0,,-2.0,-2.0,65.0,1.0,7.0,53.0
611612,Pass,-11.333333333333334,41.012193308819754,-119.0,21.0,65.11111111111111,9.0,43.0,578.0
611629,Fail,-1.0,,-1.0,-1.0,84.0,1.0,17.0,172.0
611962,Pass,-3.7777777777777777,14.420278930882178,-15.0,19.0,87.44444444444444,9.0,29.0,689.0
612002,Pass,-50.44444444444444,45.35997991377177,-140.0,-14.0,93.11111111111111,9.0,45.0,823.0
612039,Distinction,-30.22222222222222,45.01882322367439,-112.0,1.0,56.888888888888886,9.0,37.0,428.0
612089,Fail,-20.0,29.427877939124322,-55.0,11.0,54.375,8.0,14.0,180.0
612149,Fail,,,,,,,0.0,0.0
612207,Fail,,,,,,,0.0,0.0
612319,Pass,-24.444444444444443,24.166666666666668,-56.0,-1.0,73.88888888888889,9.0,10.0,150.0
612363,Fail,-2.0,,-2.0,-2.0,0.0,1.0,3.0,15.0
612385,Withdrawn,,,,,,,1.0,7.0
612459,Fail,,,,,,,0.0,0.0
612565,Pass,-48.888888888888886,49.16412422804978,-146.0,-7.0,82.55555555555556,9.0,45.0,636.0
612620,Fail,,,,,,,1.0,25.0
612621,Pass,-42.888888888888886,45.08171592908938,-138.0,-1.0,77.77777777777777,9.0,31.0,633.0
612690,Pass,-36.77777777777778,45.91235611950714,-133.0,-2.0,79.88888888888889,9.0,24.0,350.0
612709,Withdrawn,,,,,,,0.0,0.0
612711,Fail,,,,,,,0.0,0.0
612797,Pass,-34.125,53.2338171251535,-138.0,0.0,79.0,8.0,31.0,509.0
612870,Pass,-3.75,12.291111771171419,-31.0,8.0,64.375,8.0,26.0,615.0
612903,Pass,-39.125,48.97357159004961,-127.0,0.0,91.875,8.0,32.0,550.0
612929,Fail,-29.22222222222222,45.928688686315056,-107.0,14.0,71.33333333333333,9.0,27.0,644.0
613015,Distinction,-45.888888888888886,47.7217048219268,-140.0,0.0,88.44444444444444,9.0,68.0,1473.0
613039,Fail,-47.0,73.62744053679987,-132.0,-3.0,64.33333333333333,3.0,22.0,149.0
613131,Pass,-42.111111111111114,47.5669119358311,-142.0,-4.0,89.44444444444444,9.0,55.0,1045.0
613227,Fail,,,,,,,1.0,1.0
613235,Pass,-49.25,48.01115941707124,-146.0,-6.0,72.375,8.0,68.0,1000.0
613300,Distinction,-48.22222222222222,51.10963162109902,-149.0,-2.0,90.88888888888889,9.0,59.0,802.0
613407,Fail,,,,,,,4.0,45.0
613611,Fail,-0.5,0.7071067811865476,-1.0,0.0,50.0,2.0,17.0,148.0
613616,Fail,-45.333333333333336,52.907938912794556,-148.0,3.0,77.88888888888889,9.0,73.0,1387.0
613639,Fail,-3.0,2.8284271247461903,-5.0,-1.0,85.0,2.0,9.0,90.0
613646,Distinction,-41.0,44.06812907306141,-107.0,0.0,88.16666666666667,6.0,47.0,775.0
613675,Fail,5.0,,5.0,5.0,65.0,1.0,14.0,99.0
613683,Pass,-47.0,49.17570538385799,-145.0,-4.0,82.66666666666667,9.0,26.0,328.0
613691,Pass,-44.0,47.81213235152768,-148.0,-5.0,82.77777777777777,9.0,171.0,2162.0
613720,Distinction,-30.333333333333332,32.74904578762563,-79.0,-1.0,94.11111111111111,9.0,33.0,653.0
613972,Fail,-26.25,52.5,-105.0,0.0,78.75,4.0,10.0,128.0
613981,Fail,1.1428571428571428,2.340126166724879,-1.0,6.0,75.57142857142857,7.0,19.0,199.0
613988,Pass,-15.333333333333334,39.881073205218534,-99.0,47.0,79.44444444444444,9.0,56.0,1371.0
613993,Fail,-44.333333333333336,71.59841711471933,-127.0,-2.0,82.66666666666667,3.0,8.0,60.0
614073,Withdrawn,,,,,,,0.0,0.0
614129,Fail,-38.375,43.2763132176747,-126.0,-9.0,58.0,8.0,17.0,320.0
614142,Fail,4.5,7.7781745930520225,-1.0,10.0,56.0,2.0,15.0,77.0
614162,Pass,-19.444444444444443,33.7902023932645,-76.0,12.0,89.88888888888889,9.0,28.0,511.0
614204,Fail,-9.222222222222221,4.2946995755750415,-17.0,-3.0,65.22222222222223,9.0,17.0,241.0
614224,Fail,17.0,,17.0,17.0,80.0,1.0,9.0,175.0
614233,Fail,0.0,,0.0,0.0,60.0,1.0,9.0,90.0
614249,Fail,-2.0,,-2.0,-2.0,69.0,1.0,2.0,9.0
614262,Withdrawn,,,,,,,0.0,0.0
614398,Distinction,-36.111111111111114,39.678219606115285,-121.0,1.0,76.33333333333333,9.0,21.0,322.0
614419,Fail,-39.77777777777778,45.88239798053764,-126.0,0.0,75.33333333333333,9.0,63.0,1388.0
614424,Distinction,-58.57142857142857,53.04355802186584,-149.0,-8.0,89.28571428571429,7.0,58.0,595.0
614571,Pass,-40.333333333333336,47.542086618069256,-134.0,3.0,79.55555555555556,9.0,24.0,605.0
614582,Pass,-27.285714285714285,48.01983717074394,-126.0,1.0,82.85714285714286,7.0,26.0,286.0
614892,Pass,-36.888888888888886,43.72483403183037,-127.0,3.0,88.33333333333333,9.0,72.0,1309.0
614893,Pass,-51.333333333333336,45.196791921551245,-142.0,-9.0,85.66666666666667,9.0,104.0,1628.0
615001,Distinction,-22.555555555555557,41.608626242376445,-120.0,12.0,95.0,9.0,41.0,628.0
615078,Distinction,-38.666666666666664,45.34313619501854,-132.0,-2.0,87.77777777777777,9.0,48.0,679.0
615085,Fail,1.0,,1.0,1.0,69.0,1.0,8.0,81.0
615103,Fail,4.777777777777778,8.743251365736,-3.0,21.0,47.111111111111114,9.0,19.0,185.0
615283,Fail,-31.0,28.8704000665041,-64.0,0.0,57.55555555555556,9.0,70.0,1855.0
615300,Pass,-36.57142857142857,42.197381999586746,-89.0,2.0,76.57142857142857,7.0,22.0,201.0
615327,Pass,-35.111111111111114,48.20125632295399,-126.0,0.0,80.0,9.0,41.0,536.0
615377,Pass,-24.77777777777778,41.14844401000412,-113.0,14.0,79.88888888888889,9.0,38.0,725.0
615401,Fail,,,,,,,0.0,0.0
615404,Fail,-23.5,45.669099691877726,-92.0,0.0,74.0,4.0,19.0,225.0
615425,Pass,-24.0,48.28486896977739,-135.0,7.0,64.375,8.0,32.0,375.0
615487,Withdrawn,,,,,,,0.0,0.0
616338,Pass,-2.3333333333333335,0.8660254037844387,-3.0,-1.0,73.66666666666667,9.0,14.0,86.0
616457,Pass,-51.75,50.295555043590646,-142.0,-2.0,90.125,8.0,23.0,304.0
616512,Pass,-42.625,50.457726294960445,-131.0,0.0,86.625,8.0,59.0,1094.0
616595,Pass,-0.5555555555555556,1.130388330520878,-2.0,1.0,80.88888888888889,9.0,88.0,1738.0
616629,Pass,-20.22222222222222,42.88291553106487,-119.0,1.0,73.77777777777777,9.0,66.0,1390.0
616672,Pass,-48.55555555555556,49.55580468298116,-147.0,-6.0,85.77777777777777,9.0,200.0,2874.0
616706,Distinction,-37.888888888888886,42.004298721810734,-127.0,-1.0,91.55555555555556,9.0,79.0,1421.0
616727,Pass,-33.666666666666664,42.62921533408749,-114.0,13.0,88.44444444444444,9.0,43.0,483.0
616728,Fail,6.5,0.7071067811865476,6.0,7.0,64.0,2.0,10.0,59.0
616742,Distinction,-40.55555555555556,41.48527181757132,-98.0,0.0,78.77777777777777,9.0,66.0,817.0
616851,Pass,-47.22222222222222,48.56124426375877,-149.0,-2.0,87.22222222222223,9.0,188.0,3773.0
616866,Pass,-18.714285714285715,17.133926245067958,-37.0,-1.0,92.71428571428571,7.0,16.0,291.0
617107,Fail,,,,,,,5.0,20.0
617114,Fail,7.0,,7.0,7.0,65.0,1.0,18.0,531.0
617133,Fail,-41.666666666666664,68.71195917257296,-121.0,-1.0,82.0,3.0,8.0,98.0
617238,Fail,-38.2,55.192390779889216,-126.0,9.0,74.8,5.0,16.0,306.0
617346,Fail,,,,,,,5.0,60.0
617347,Fail,,,,,,,0.0,0.0
617391,Pass,-32.0,33.715723334966434,-75.0,0.0,78.22222222222223,9.0,11.0,241.0
617470,Distinction,-25.11111111111111,42.4247700183644,-134.0,1.0,92.22222222222223,9.0,22.0,352.0
617578,Distinction,-40.888888888888886,47.75312671554724,-147.0,-2.0,85.44444444444444,9.0,47.0,584.0
617611,Fail,-53.25,66.00189391222042,-119.0,7.0,68.5,4.0,14.0,368.0
617700,Distinction,-45.111111111111114,51.20411224805202,-146.0,2.0,90.44444444444444,9.0,38.0,569.0
617745,Pass,-20.22222222222222,28.110397443729685,-70.0,2.0,54.22222222222222,9.0,20.0,331.0
617883,Fail,,,,,,,24.0,274.0
617886,Pass,-47.44444444444444,49.00538519160703,-148.0,-1.0,71.0,9.0,84.0,1070.0
617889,Fail,0.0,,0.0,0.0,56.0,1.0,10.0,81.0
617909,Pass,-45.666666666666664,48.23380557244057,-140.0,-1.0,80.11111111111111,9.0,46.0,537.0
618024,Fail,,,,,,,0.0,0.0
618088,Distinction,-41.333333333333336,51.10039138793361,-149.0,-5.0,91.33333333333333,9.0,62.0,1065.0
618119,Withdrawn,,,,,,,2.0,4.0
618176,Pass,-45.22222222222222,50.14423640304481,-146.0,-1.0,82.77777777777777,9.0,47.0,811.0
618244,Pass,-19.333333333333332,27.44995446262161,-77.0,-1.0,75.77777777777777,9.0,40.0,876.0
618338,Pass,-26.444444444444443,44.27784748356426,-131.0,14.0,86.11111111111111,9.0,28.0,488.0
618444,Fail,,,,,,,0.0,0.0
618579,Pass,-47.0,48.81342028581894,-142.0,-1.0,70.0,9.0,90.0,1569.0
618580,Withdrawn,,,,,,,0.0,0.0
618621,Pass,-35.285714285714285,51.49017474468401,-149.0,-3.0,77.42857142857143,7.0,26.0,297.0
618767,Pass,-40.333333333333336,46.28714724413246,-132.0,0.0,80.22222222222223,9.0,23.0,598.0
618846,Withdrawn,18.5,38.890872965260115,-9.0,46.0,69.5,2.0,8.0,93.0
618887,Pass,-47.333333333333336,46.119410230400824,-142.0,-6.0,92.22222222222223,9.0,89.0,1342.0
618893,Distinction,-45.888888888888886,49.78062987860952,-149.0,-6.0,83.77777777777777,9.0,39.0,554.0
619013,Fail,-27.875,39.302626229953496,-112.0,15.0,75.625,8.0,9.0,279.0
619107,Fail,,,,,,,0.0,0.0
619212,Pass,-38.142857142857146,54.26609921313236,-124.0,5.0,76.0,7.0,31.0,564.0
619284,Fail,,,,,,,2.0,32.0
619363,Pass,-48.55555555555556,47.289298765976405,-148.0,-1.0,85.88888888888889,9.0,57.0,684.0
619478,Fail,-2.857142857142857,12.62838827706016,-14.0,15.0,47.857142857142854,7.0,6.0,119.0
619481,Pass,-48.0,50.845353770034876,-149.0,-6.0,83.11111111111111,9.0,105.0,1529.0
619483,Distinction,0.3333333333333333,1.118033988749895,-2.0,1.0,97.33333333333333,9.0,13.0,239.0
619520,Fail,-4.333333333333333,4.932882862316247,-10.0,-1.0,62.666666666666664,3.0,7.0,47.0
619926,Fail,-26.22222222222222,45.94501544721086,-140.0,16.0,66.55555555555556,9.0,13.0,349.0
619945,Withdrawn,-31.666666666666668,63.89313995518872,-105.0,12.0,72.66666666666667,3.0,43.0,346.0
619952,Pass,-42.0,41.9583126448145,-117.0,-2.0,86.66666666666667,9.0,39.0,682.0
620179,Distinction,-37.22222222222222,47.77231880958306,-135.0,0.0,78.44444444444444,9.0,36.0,621.0
620190,Pass,-45.0,46.916338914528026,-133.0,-2.0,76.25,8.0,28.0,592.0
620197,Pass,-33.375,46.79724503490716,-105.0,5.0,76.375,8.0,42.0,986.0
620218,Fail,-2.0,,-2.0,-2.0,71.0,1.0,4.0,43.0
620317,Pass,-19.22222222222222,49.03513479582211,-149.0,6.0,79.55555555555556,9.0,114.0,1593.0
620460,Pass,-48.888888888888886,49.07505589513995,-149.0,0.0,90.0,9.0,75.0,1043.0
620490,Pass,-11.444444444444445,25.219591150091585,-76.0,1.0,62.77777777777778,9.0,28.0,254.0
620522,Pass,-34.714285714285715,34.90804246261066,-86.0,2.0,66.71428571428571,7.0,19.0,293.0
620552,Withdrawn,1.0,9.899494936611665,-6.0,8.0,65.5,2.0,19.0,191.0
620561,Distinction,-48.625,50.97600976369739,-146.0,-1.0,87.125,8.0,39.0,660.0
620564,Pass,-23.666666666666668,43.159587579123134,-121.0,8.0,59.666666666666664,9.0,14.0,241.0
620590,Pass,-43.333333333333336,51.97595597966429,-149.0,0.0,89.88888888888889,9.0,40.0,747.0
620629,Withdrawn,-48.166666666666664,57.366947510449485,-148.0,1.0,67.5,6.0,31.0,215.0
620726,Pass,-51.666666666666664,47.997395762686956,-149.0,-12.0,79.0,9.0,36.0,455.0
620728,Fail,-1.0,,-1.0,-1.0,55.0,1.0,8.0,66.0
620808,Distinction,-50.111111111111114,47.37996529242198,-142.0,-6.0,90.44444444444444,9.0,193.0,3843.0
620915,Withdrawn,-44.166666666666664,50.36036801559999,-131.0,-3.0,90.66666666666667,6.0,37.0,372.0
620946,Distinction,-43.55555555555556,49.406758422080046,-149.0,-2.0,87.44444444444444,9.0,117.0,1637.0
620956,Withdrawn,,,,,,,0.0,0.0
620982,Distinction,-33.111111111111114,38.047484951191066,-114.0,2.0,87.22222222222223,9.0,13.0,395.0
621017,Fail,-2.0,,-2.0,-2.0,60.0,1.0,9.0,46.0
621025,Fail,,,,,,,4.0,25.0
621319,Fail,-45.42857142857143,50.66181054422599,-139.0,1.0,72.42857142857143,7.0,56.0,610.0
621331,Withdrawn,-50.333333333333336,79.38723658960132,-142.0,-4.0,62.666666666666664,3.0,31.0,339.0
621342,Fail,-25.75,40.38652533421796,-111.0,16.0,64.0,8.0,18.0,246.0
621459,Withdrawn,-4.5,6.363961030678928,-9.0,0.0,62.5,2.0,14.0,119.0
621473,Pass,-39.888888888888886,45.42423484343034,-140.0,0.0,81.66666666666667,9.0,37.0,385.0
621478,Withdrawn,41.0,,41.0,41.0,70.0,1.0,3.0,28.0
621676,Withdrawn,,,,,,,1.0,11.0
621693,Fail,-37.0,,-37.0,-37.0,45.0,1.0,4.0,92.0
621716,Pass,-47.25,46.70805987346142,-138.0,-2.0,74.75,8.0,68.0,1171.0
621755,Pass,-32.666666666666664,45.5549119195724,-139.0,7.0,83.33333333333333,9.0,104.0,1099.0
621888,Fail,-1.0,,-1.0,-1.0,61.0,1.0,27.0,214.0
621923,Pass,-41.111111111111114,50.011109876817486,-141.0,6.0,81.55555555555556,9.0,23.0,443.0
622074,Pass,-45.77777777777778,46.213574244419185,-138.0,-6.0,86.22222222222223,9.0,37.0,363.0
622166,Pass,-53.22222222222222,47.28048693112672,-149.0,-9.0,81.22222222222223,9.0,159.0,1852.0
622245,Pass,-38.77777777777778,44.77939754445614,-124.0,-2.0,68.11111111111111,9.0,33.0,727.0
622252,Withdrawn,,,,,,,0.0,0.0
622352,Pass,-45.142857142857146,54.01366670090257,-134.0,1.0,83.28571428571429,7.0,36.0,621.0
622356,Fail,,,,,,,0.0,0.0
622382,Pass,-36.888888888888886,45.33609060242305,-132.0,2.0,85.55555555555556,9.0,37.0,570.0
622387,Withdrawn,,,,,,,0.0,0.0
622432,Distinction,-46.666666666666664,47.979162143580616,-142.0,-2.0,93.77777777777777,9.0,79.0,1244.0
622433,Pass,-45.375,51.205294090134295,-142.0,-2.0,84.875,8.0,22.0,381.0
622480,Fail,-60.75,62.94640577507186,-135.0,0.0,92.75,4.0,32.0,482.0
622482,Withdrawn,,,,,,,0.0,0.0
622500,Distinction,-33.55555555555556,25.92349856361556,-66.0,-3.0,95.11111111111111,9.0,148.0,2474.0
622516,Fail,-38.714285714285715,49.48977768426622,-125.0,0.0,60.0,7.0,37.0,910.0
622570,Pass,-28.333333333333332,43.10162409933064,-110.0,6.0,84.77777777777777,9.0,38.0,979.0
622618,Fail,,,,,,,3.0,27.0
622646,Fail,0.0,0.0,0.0,0.0,77.0,2.0,39.0,435.0
622886,Withdrawn,,,,,,,7.0,35.0
623010,Pass,-45.111111111111114,52.30545966828999,-148.0,1.0,63.888888888888886,9.0,95.0,2253.0
623029,Fail,-7.0,8.48528137423857,-13.0,-1.0,35.5,2.0,2.0,7.0
623072,Pass,-44.25,47.93671423271073,-127.0,-2.0,73.75,8.0,48.0,603.0
623081,Distinction,-38.875,42.30311538679594,-101.0,-1.0,63.25,8.0,16.0,206.0
623233,Withdrawn,,,,,,,0.0,0.0
623322,Withdrawn,-2.0,,-2.0,-2.0,65.0,1.0,16.0,116.0
623335,Pass,-39.44444444444444,47.7313081507073,-134.0,-2.0,87.22222222222223,9.0,41.0,751.0
623416,Pass,-45.875,50.9577906563013,-147.0,-5.0,60.375,8.0,22.0,349.0
623418,Withdrawn,,,,,,,3.0,27.0
623442,Distinction,-35.666666666666664,39.073648409126065,-111.0,3.0,68.22222222222223,9.0,37.0,384.0
623457,Pass,-28.285714285714285,43.812913947504434,-111.0,0.0,84.0,7.0,23.0,479.0
623495,Pass,-45.714285714285715,51.735591506925175,-131.0,-2.0,85.0,7.0,19.0,474.0
623575,Pass,-48.714285714285715,52.28037963938379,-133.0,-2.0,77.42857142857143,7.0,32.0,340.0
623602,Pass,-29.22222222222222,44.26843620961152,-134.0,5.0,88.22222222222223,9.0,27.0,499.0
623778,Distinction,-34.77777777777778,45.466410067702114,-134.0,-1.0,89.88888888888889,9.0,58.0,987.0
623804,Pass,-34.714285714285715,41.44761467086812,-79.0,0.0,78.71428571428571,7.0,19.0,285.0
623831,Distinction,-51.666666666666664,47.193749586147526,-148.0,-10.0,63.666666666666664,9.0,53.0,806.0
623859,Pass,-43.44444444444444,48.55952818734731,-148.0,0.0,66.33333333333333,9.0,49.0,990.0
623903,Pass,-10.222222222222221,11.94547799145955,-20.0,13.0,82.66666666666667,9.0,74.0,834.0
623909,Fail,,,,,,,0.0,0.0
623919,Pass,-37.44444444444444,41.73461126903877,-104.0,7.0,83.88888888888889,9.0,35.0,948.0
623953,Fail,-8.0,,-8.0,-8.0,69.0,1.0,16.0,188.0
623988,Pass,4.125,6.104740546727366,0.0,14.0,88.125,8.0,10.0,348.0
624099,Withdrawn,0.0,,0.0,0.0,65.0,1.0,3.0,12.0
624199,Withdrawn,,,,,,,14.0,109.0
624226,Distinction,-41.0,48.26489407426479,-141.0,-1.0,94.77777777777777,9.0,34.0,537.0
624230,Pass,-22.333333333333332,48.964272689380365,-127.0,12.0,72.22222222222223,9.0,14.0,350.0
624297,Withdrawn,,,,,,,5.0,46.0
624321,Withdrawn,-39.8,53.2325088644148,-114.0,-1.0,85.0,5.0,31.0,279.0
624327,Fail,6.0,,6.0,6.0,80.0,1.0,9.0,86.0
624430,Fail,,,,,,,0.0,0.0
624433,Pass,-37.0,49.43104865798997,-132.0,0.0,75.625,8.0,26.0,464.0
624455,Fail,,,,,,,3.0,56.0
624522,Pass,-39.0,39.953097501945955,-98.0,-2.0,59.77777777777778,9.0,30.0,218.0
624569,Fail,-34.0,48.81342028581894,-141.0,14.0,73.88888888888889,9.0,7.0,179.0
624650,Withdrawn,-13.0,,-13.0,-13.0,60.0,1.0,14.0,273.0
624667,Fail,-1.0,,-1.0,-1.0,70.0,1.0,9.0,208.0
624679,Fail,-38.25,52.224104998143744,-133.0,28.0,87.875,8.0,91.0,1695.0
624706,Fail,-73.33333333333333,63.68935023481817,-121.0,-1.0,60.666666666666664,3.0,9.0,204.0
624714,Distinction,-31.285714285714285,46.26270739200307,-125.0,13.0,86.28571428571429,7.0,34.0,557.0
624727,Pass,-27.25,42.172265767919086,-112.0,7.0,84.625,8.0,37.0,536.0
624767,Withdrawn,-117.5625,91.67840076412037,-230.0,-1.0,93.125,16.0,57.0,1051.0
624767,Withdrawn,-117.5625,91.67840076412037,-230.0,-1.0,93.125,16.0,57.0,1051.0
624777,Distinction,-46.0,51.22220500636697,-146.0,-5.0,74.75,8.0,43.0,633.0
624795,Fail,-32.875,56.86183128551926,-149.0,34.0,66.875,8.0,37.0,617.0
624795,Fail,-32.875,56.86183128551926,-149.0,34.0,66.875,8.0,37.0,617.0
624828,Fail,-1.0,,-1.0,-1.0,40.0,1.0,3.0,13.0
624906,Pass,-34.111111111111114,47.88121877219826,-134.0,-1.0,86.22222222222223,9.0,49.0,602.0
624912,Pass,-25.0,48.12743500333256,-138.0,1.0,56.111111111111114,9.0,49.0,415.0
624938,Pass,-5.444444444444445,7.26483157256779,-10.0,7.0,65.11111111111111,9.0,25.0,371.0
624940,Withdrawn,,,,,,,0.0,0.0
625033,Distinction,-47.77777777777778,50.43753011839937,-147.0,-4.0,78.55555555555556,9.0,68.0,1027.0
625079,Withdrawn,,,,,,,0.0,0.0
625089,Pass,-18.77777777777778,35.042038246147214,-94.0,8.0,76.77777777777777,9.0,15.0,514.0
625106,Fail,4.714285714285714,11.729084728632008,-2.0,31.0,73.57142857142857,7.0,9.0,181.0
625376,Pass,-26.88888888888889,36.852559084968725,-121.0,7.0,83.11111111111111,9.0,84.0,2253.0
625399,Fail,,,,,,,12.0,99.0
625446,Pass,-41.888888888888886,48.627267156515295,-141.0,-1.0,74.44444444444444,9.0,69.0,515.0
625494,Pass,-40.0,44.734135256455524,-127.0,-1.0,82.25,8.0,23.0,244.0
625540,Fail,21.0,,21.0,21.0,41.0,1.0,12.0,77.0
625544,Distinction,-22.88888888888889,45.66027935866261,-135.0,-2.0,68.0,9.0,19.0,141.0
625545,Distinction,-29.125,42.10340162708268,-119.0,-2.0,80.875,8.0,55.0,1010.0
625603,Pass,-18.555555555555557,38.591161912771916,-111.0,4.0,76.66666666666667,9.0,21.0,364.0
625649,Pass,-31.5,36.13466875058198,-83.0,7.0,89.25,8.0,18.0,247.0
625651,Distinction,-46.666666666666664,44.53088815642464,-135.0,-8.0,84.66666666666667,9.0,63.0,727.0
625676,Fail,-10.0,47.01063709417264,-64.0,39.0,63.5,4.0,10.0,209.0
625722,Pass,-34.333333333333336,44.99444410146657,-127.0,0.0,86.11111111111111,9.0,64.0,1401.0
625775,Fail,0.42857142857142855,6.67974906856894,-10.0,13.0,71.42857142857143,7.0,30.0,559.0
625875,Distinction,-45.55555555555556,50.78905175111835,-149.0,-2.0,85.55555555555556,9.0,58.0,461.0
625903,Pass,-15.285714285714286,19.119922295120045,-30.0,15.0,80.71428571428571,7.0,42.0,468.0
625903,Pass,-15.285714285714286,19.119922295120045,-30.0,15.0,80.71428571428571,7.0,42.0,468.0
625912,Pass,-29.22222222222222,50.8202168870268,-148.0,12.0,68.55555555555556,9.0,36.0,430.0
625930,Withdrawn,-1.0,,-1.0,-1.0,85.0,1.0,9.0,53.0
626023,Pass,-41.22222222222222,49.52468520288084,-132.0,1.0,88.11111111111111,9.0,79.0,1346.0
626091,Distinction,-25.285714285714285,22.896246313273608,-64.0,0.0,87.28571428571429,7.0,27.0,487.0
626092,Fail,-34.888888888888886,52.077933053368305,-148.0,-2.0,67.44444444444444,9.0,19.0,183.0
626096,Fail,,,,,,,1.0,12.0
626145,Distinction,-50.333333333333336,49.38117050050555,-149.0,-1.0,89.33333333333333,9.0,44.0,917.0
626159,Pass,-38.5,42.69525284366653,-149.0,-4.0,80.21428571428571,14.0,254.0,12461.0
626159,Pass,-38.5,42.69525284366653,-149.0,-4.0,80.21428571428571,14.0,254.0,12461.0
626213,Fail,,,,,,,2.0,14.0
626256,Pass,-38.333333333333336,42.720018726587654,-138.0,-1.0,73.44444444444444,9.0,85.0,1313.0
626282,Distinction,-49.111111111111114,48.405692961790265,-149.0,-13.0,89.22222222222223,9.0,59.0,961.0
626287,Pass,-12.571428571428571,14.797039600960083,-40.0,-1.0,84.28571428571429,7.0,8.0,240.0
626306,Pass,-41.25,49.27691432825604,-132.0,5.0,78.875,8.0,32.0,541.0
626307,Withdrawn,-26.2,28.908476265621474,-47.0,12.0,68.6,5.0,20.0,112.0
626317,Fail,-51.0,76.44605941446557,-139.0,-1.0,80.66666666666667,3.0,32.0,420.0
626372,Pass,-41.22222222222222,47.738291176417746,-139.0,-3.0,92.0,9.0,25.0,477.0
626379,Pass,-25.333333333333332,44.83302354291979,-110.0,20.0,71.0,9.0,38.0,733.0
626585,Pass,-41.77777777777778,46.21898359380531,-132.0,-1.0,90.0,9.0,33.0,888.0
626589,Pass,-40.666666666666664,47.58413601191052,-134.0,0.0,86.77777777777777,9.0,25.0,489.0
626618,Fail,-26.11111111111111,45.67122848261376,-135.0,13.0,64.66666666666667,9.0,7.0,109.0
626629,Fail,-27.333333333333332,42.30248219667494,-89.0,2.0,81.88888888888889,9.0,10.0,332.0
626667,Fail,-51.5,60.29096117993144,-126.0,-2.0,90.0,4.0,16.0,166.0
626675,Fail,-37.333333333333336,57.812916665165176,-104.0,-1.0,75.33333333333333,3.0,9.0,109.0
626708,Distinction,-42.44444444444444,50.00277770062157,-139.0,0.0,75.77777777777777,9.0,33.0,382.0
626751,Withdrawn,,,,,,,2.0,36.0
626927,Withdrawn,-3.0,1.4142135623730951,-4.0,-2.0,56.5,2.0,9.0,120.0
626940,Fail,,,,,,,0.0,0.0
626982,Pass,-19.77777777777778,45.043805838810336,-121.0,21.0,88.33333333333333,9.0,19.0,620.0
627043,Fail,,,,,,,2.0,6.0
627050,Pass,-26.666666666666668,22.891046284519195,-55.0,-5.0,59.666666666666664,9.0,11.0,248.0
